record_id,industry_sector,age_group,experience_level,shift_type,weekly_hours,ppe_compliance,education_level,season,employment_type,safety_training_hrs,site_hazard_score,equipment_age_yrs,prev_incidents_3yr,near_misses_3yr,team_size,overtime_days_month,accident_probability,accident_occurred
W-00213,Agriculture,18-25,<1yr,Day,45,Full,Vocational,Winter,Permanent,15,4.7,20,3,6,12,1,0.97,1
W-00214,Construction,46-55,1-3yr,Night,55,Partial,Degree,Autumn,Permanent,19,4.5,15,0,1,10,7,0.97,1
W-00215,Agriculture,36-45,1-3yr,Night,58,Full,Secondary,Summer,Permanent,7,3.7,4,0,2,8,5,0.5742,1
W-00216,Construction,46-55,<1yr,Rotating,54,Full,Vocational,Spring,Agency,26,5.9,15,0,0,8,5,0.9237,1
W-00217,Manufacturing,26-35,1-3yr,Day,38,None,Secondary,Winter,Permanent,8,5.1,14,3,5,5,4,0.97,1
W-00218,Transportation,36-45,<1yr,Evening,46,Full,Degree,Summer,Contractor,7,4.3,4,0,0,20,1,0.5266,0
W-00219,Agriculture,46-55,7-15yr,Night,49,Full,Primary,Autumn,Permanent,22,5.1,8,0,0,9,1,0.3519,1
W-00220,Transportation,26-35,3-7yr,Rotating,54,None,Vocational,Winter,Temporary,0,3.5,1,2,4,7,13,0.97,1
W-00221,Agriculture,36-45,1-3yr,Day,50,Full,Vocational,Autumn,Contractor,6,5.1,4,2,3,21,2,0.6585,1
W-00222,Mining,18-25,<1yr,Day,40,Partial,Vocational,Autumn,Permanent,6,6.8,7,1,1,4,2,0.97,1
W-00223,Construction,18-25,1-3yr,Rotating,51,Full,Vocational,Summer,Agency,8,3.3,5,1,2,17,8,0.97,1
W-00224,Manufacturing,36-45,1-3yr,Day,50,None,Vocational,Autumn,Contractor,0,3.9,9,1,1,6,1,0.9558,1
W-00225,Construction,36-45,15+yr,Evening,48,Full,Degree,Autumn,Permanent,80,4.2,4,0,1,20,3,0.3834,0
W-00226,Construction,36-45,7-15yr,Evening,45,Full,Secondary,Summer,Temporary,7,4.2,7,2,4,9,2,0.663,1
W-00227,Chemical,18-25,<1yr,Day,40,Full,Secondary,Autumn,Permanent,11,5.0,4,1,1,25,5,0.817,1
W-00228,Manufacturing,26-35,3-7yr,Day,42,Full,Degree,Summer,Permanent,19,3.5,7,0,0,6,1,0.3134,1
W-00229,Transportation,26-35,1-3yr,Night,67,Partial,Secondary,Autumn,Permanent,44,2.7,4,1,1,9,5,0.7978,1
W-00230,Agriculture,36-45,<1yr,Day,36,Full,Degree,Autumn,Permanent,11,2.3,32,0,0,13,0,0.4824,0
W-00231,Transportation,46-55,7-15yr,Day,61,Full,Vocational,Summer,Permanent,8,2.8,0,1,1,8,5,0.3481,1
W-00232,Mining,46-55,<1yr,Night,64,Full,Secondary,Spring,Temporary,12,4.4,5,2,5,15,4,0.97,1
W-00233,Mining,18-25,3-7yr,Rotating,38,None,Primary,Winter,Contractor,0,6.2,9,3,5,5,4,0.97,1
W-00234,Manufacturing,46-55,3-7yr,Night,45,Full,Vocational,Winter,Permanent,57,3.5,10,0,0,15,1,0.3861,0
W-00235,Construction,36-45,3-7yr,Night,47,Full,Degree,Spring,Contractor,13,6.0,8,0,1,10,3,0.6765,1
W-00236,Agriculture,46-55,15+yr,Rotating,44,Partial,Secondary,Summer,Temporary,12,2.6,17,1,2,8,4,0.6336,1
W-00237,Manufacturing,18-25,7-15yr,Night,45,Partial,Secondary,Spring,Permanent,5,4.9,9,1,1,6,1,0.7607,1
W-00238,Construction,36-45,7-15yr,Rotating,54,Partial,Degree,Summer,Contractor,3,5.4,20,1,2,17,5,0.97,1
W-00239,Agriculture,26-35,1-3yr,Night,52,Full,Vocational,Summer,Temporary,7,7.9,8,0,0,37,5,0.8001,0
W-00240,Construction,26-35,<1yr,Night,54,Full,Secondary,Spring,Agency,24,4.2,3,0,1,11,7,0.8555,1
W-00241,Chemical,18-25,7-15yr,Night,48,Full,Vocational,Summer,Permanent,15,6.8,5,4,8,3,2,0.97,1
W-00242,Chemical,18-25,15+yr,Rotating,47,Partial,Degree,Autumn,Agency,2,3.9,13,1,3,13,4,0.97,1
W-00243,Chemical,18-25,3-7yr,Night,44,Full,Vocational,Summer,Temporary,19,6.0,12,1,1,17,3,0.9481,1
W-00244,Manufacturing,26-35,15+yr,Night,53,Full,Secondary,Spring,Permanent,9,4.1,0,1,1,12,4,0.6479,0
W-00245,Construction,18-25,1-3yr,Day,54,Full,Secondary,Summer,Contractor,8,3.4,6,1,1,25,4,0.8693,1
W-00246,Chemical,36-45,1-3yr,Rotating,39,None,Vocational,Autumn,Permanent,20,4.5,4,2,4,6,2,0.97,1
W-00247,Manufacturing,18-25,1-3yr,Evening,52,Partial,Secondary,Winter,Permanent,8,4.6,15,1,2,13,7,0.8658,0
W-00248,Chemical,36-45,3-7yr,Day,48,Full,Vocational,Summer,Permanent,15,4.5,0,0,0,7,0,0.443,0
W-00249,Chemical,18-25,7-15yr,Night,40,Full,Vocational,Winter,Temporary,23,6.0,5,3,5,8,0,0.97,1
W-00250,Transportation,55+,1-3yr,Day,34,Full,Vocational,Winter,Permanent,13,3.7,4,1,2,7,1,0.3747,0
W-00251,Manufacturing,55+,15+yr,Day,43,Full,Secondary,Autumn,Agency,9,4.8,8,0,0,5,3,0.3911,1
W-00252,Manufacturing,26-35,3-7yr,Day,41,Partial,Vocational,Spring,Permanent,15,4.1,2,2,3,4,2,0.6867,1
W-00253,Transportation,36-45,3-7yr,Day,54,Partial,Vocational,Winter,Agency,22,1.9,16,1,2,7,3,0.6415,1
W-00254,Manufacturing,18-25,7-15yr,Day,42,Partial,Secondary,Winter,Temporary,12,3.6,6,1,1,13,2,0.742,1
W-00255,Construction,55+,<1yr,Evening,41,None,Primary,Winter,Contractor,15,5.4,6,1,2,7,1,0.97,1
W-00256,Mining,36-45,7-15yr,Rotating,45,Full,Secondary,Winter,Permanent,6,5.8,5,0,1,8,2,0.5853,0
W-00257,Chemical,18-25,1-3yr,Evening,44,None,Secondary,Summer,Permanent,4,3.9,4,2,3,7,1,0.97,1
W-00258,Agriculture,26-35,1-3yr,Evening,48,Partial,Degree,Summer,Permanent,6,3.5,3,0,0,10,1,0.6573,1
W-00259,Mining,18-25,3-7yr,Night,58,Full,Vocational,Autumn,Temporary,6,6.5,23,4,9,5,5,0.97,1
W-00260,Construction,26-35,15+yr,Day,36,None,Degree,Autumn,Permanent,0,5.3,7,1,1,47,3,0.97,1
W-00261,Agriculture,36-45,3-7yr,Evening,49,None,Vocational,Winter,Agency,2,1.0,4,1,3,11,1,0.8658,0
W-00262,Chemical,36-45,7-15yr,Day,35,None,Vocational,Summer,Permanent,9,6.4,5,2,5,4,4,0.8367,1
W-00263,Construction,26-35,7-15yr,Evening,54,Full,Secondary,Autumn,Permanent,11,4.7,13,0,0,3,4,0.6042,1
W-00264,Mining,18-25,1-3yr,Day,33,Full,Secondary,Winter,Permanent,21,3.8,8,1,1,3,1,0.7484,1
W-00265,Transportation,26-35,7-15yr,Rotating,58,None,Secondary,Spring,Permanent,9,3.0,15,2,4,9,6,0.8517,0
W-00266,Transportation,18-25,3-7yr,Day,53,Full,Vocational,Summer,Contractor,45,2.3,6,1,3,38,4,0.4708,1
W-00267,Agriculture,46-55,1-3yr,Evening,39,Partial,Vocational,Summer,Permanent,1,2.7,18,0,0,16,3,0.6878,1
W-00268,Agriculture,18-25,1-3yr,Day,41,Partial,Vocational,Spring,Temporary,43,4.0,7,1,1,11,1,0.8135,1
W-00269,Manufacturing,36-45,1-3yr,Evening,30,Partial,Secondary,Spring,Permanent,1,5.2,6,0,0,8,2,0.6482,0
W-00270,Manufacturing,26-35,1-3yr,Day,31,Full,Vocational,Summer,Contractor,26,4.1,13,0,0,10,5,0.4246,0
W-00271,Transportation,26-35,1-3yr,Day,43,Full,Vocational,Spring,Permanent,10,1.4,4,0,1,27,0,0.2567,0
W-00272,Transportation,36-45,1-3yr,Day,47,None,Vocational,Summer,Temporary,2,2.7,5,3,5,87,1,0.97,1
W-00273,Transportation,26-35,7-15yr,Day,54,Full,Secondary,Spring,Temporary,9,2.5,6,0,0,10,6,0.3486,0
W-00274,Chemical,26-35,3-7yr,Night,47,Partial,Vocational,Winter,Permanent,20,5.4,6,1,1,11,2,0.8935,1
W-00275,Mining,36-45,7-15yr,Day,44,Partial,Vocational,Autumn,Permanent,7,3.5,3,0,1,9,2,0.5577,1
W-00276,Mining,36-45,1-3yr,Night,39,Full,Vocational,Winter,Permanent,19,6.5,34,0,1,9,2,0.8052,1
W-00277,Transportation,26-35,7-15yr,Evening,44,Full,Secondary,Spring,Contractor,42,1.9,22,0,0,10,4,0.2721,0
W-00278,Agriculture,36-45,<1yr,Day,46,Partial,Degree,Spring,Contractor,5,3.1,8,0,1,17,0,0.6039,1
W-00279,Agriculture,36-45,3-7yr,Day,50,Full,Secondary,Summer,Permanent,13,4.9,18,0,0,5,3,0.4704,0
W-00280,Transportation,18-25,1-3yr,Rotating,48,Full,Degree,Spring,Contractor,6,3.4,17,2,3,24,0,0.8248,1
W-00281,Transportation,36-45,3-7yr,Evening,53,None,Degree,Winter,Permanent,6,3.7,3,2,3,14,3,0.7528,1
W-00282,Manufacturing,18-25,1-3yr,Day,46,Partial,Vocational,Spring,Permanent,4,4.7,7,2,3,25,0,0.9535,1
W-00283,Manufacturing,26-35,7-15yr,Night,48,None,Vocational,Spring,Contractor,7,3.2,4,2,5,7,3,0.955,1
W-00284,Construction,36-45,15+yr,Night,56,Full,Degree,Winter,Permanent,10,4.0,8,2,3,77,6,0.8107,1
W-00285,Mining,46-55,7-15yr,Day,52,Partial,Vocational,Autumn,Permanent,1,6.1,5,1,1,43,4,0.9539,1
W-00286,Construction,46-55,1-3yr,Evening,43,Full,Vocational,Spring,Permanent,10,6.2,13,1,1,11,5,0.7206,1
W-00287,Manufacturing,18-25,1-3yr,Day,60,Full,Degree,Autumn,Contractor,26,3.6,3,1,1,8,6,0.6724,1
W-00288,Mining,26-35,15+yr,Day,48,None,Degree,Summer,Temporary,0,7.4,9,1,1,6,0,0.97,1
W-00289,Manufacturing,36-45,3-7yr,Day,46,Full,Secondary,Summer,Permanent,8,3.1,16,0,0,10,2,0.3333,1
W-00290,Mining,18-25,15+yr,Night,47,Full,Degree,Spring,Permanent,26,5.6,4,1,2,15,1,0.8087,1
W-00291,Construction,46-55,3-7yr,Evening,49,Partial,Degree,Winter,Permanent,3,3.8,8,0,1,6,7,0.7558,1
W-00292,Construction,46-55,15+yr,Day,52,Partial,Secondary,Spring,Temporary,4,4.1,8,1,1,10,5,0.7272,1
W-00293,Transportation,46-55,15+yr,Day,46,None,Vocational,Summer,Contractor,5,3.3,4,2,3,11,3,0.6677,1
W-00294,Manufacturing,18-25,7-15yr,Evening,47,Full,Primary,Winter,Permanent,12,2.0,5,1,1,9,2,0.5562,0
W-00295,Construction,26-35,<1yr,Day,37,Full,Secondary,Summer,Contractor,26,5.1,2,1,1,7,1,0.8017,1
W-00296,Mining,46-55,3-7yr,Evening,39,Full,Vocational,Spring,Agency,16,5.8,19,1,1,3,1,0.8867,1
W-00297,Transportation,36-45,15+yr,Day,39,Partial,Vocational,Winter,Permanent,15,3.7,24,0,1,7,0,0.3244,1
W-00298,Construction,46-55,15+yr,Night,51,Full,Vocational,Summer,Permanent,20,6.4,13,0,2,38,7,0.6335,1
W-00299,Agriculture,18-25,1-3yr,Day,36,Full,Vocational,Summer,Permanent,6,4.4,3,2,3,9,3,0.736,1
W-00300,Construction,36-45,3-7yr,Evening,29,Partial,Degree,Autumn,Contractor,43,7.8,35,0,0,22,2,0.7573,1
W-00301,Construction,36-45,7-15yr,Evening,34,Partial,Secondary,Spring,Permanent,0,5.3,2,1,1,7,1,0.8756,1
W-00302,Mining,18-25,3-7yr,Night,54,Full,Vocational,Autumn,Permanent,41,7.9,19,3,5,21,4,0.97,1
W-00303,Mining,36-45,7-15yr,Night,63,None,Vocational,Spring,Permanent,48,2.9,5,1,1,2,4,0.97,1
W-00304,Agriculture,36-45,7-15yr,Day,53,Full,Secondary,Summer,Temporary,9,4.2,4,0,1,14,7,0.376,0
W-00305,Agriculture,26-35,15+yr,Night,41,None,Secondary,Autumn,Agency,8,3.3,7,1,1,9,3,0.8106,1
W-00306,Chemical,26-35,<1yr,Day,39,None,Secondary,Autumn,Permanent,0,5.2,6,1,1,3,3,0.97,0
W-00307,Mining,36-45,1-3yr,Day,40,Full,Degree,Autumn,Permanent,19,6.2,4,0,0,5,2,0.6236,1
W-00308,Manufacturing,36-45,<1yr,Rotating,36,Full,Secondary,Spring,Temporary,8,4.5,17,0,0,54,2,0.6856,1
W-00309,Transportation,46-55,15+yr,Day,44,Full,Secondary,Winter,Temporary,39,3.9,0,0,1,27,1,0.2011,1
W-00310,Construction,26-35,3-7yr,Day,49,Partial,Vocational,Autumn,Temporary,12,5.4,6,0,0,5,1,0.7602,1
W-00311,Manufacturing,26-35,<1yr,Day,38,Full,Degree,Autumn,Permanent,23,2.1,10,3,6,16,3,0.6928,1
W-00312,Construction,55+,1-3yr,Evening,36,Partial,Vocational,Winter,Permanent,34,5.9,5,0,0,11,2,0.778,0
W-00313,Construction,46-55,1-3yr,Rotating,55,Partial,Secondary,Summer,Permanent,23,3.7,5,0,0,12,5,0.7394,1
W-00314,Chemical,18-25,7-15yr,Day,38,Full,Secondary,Autumn,Temporary,13,3.8,4,1,3,60,1,0.7023,1
W-00315,Transportation,46-55,7-15yr,Evening,39,None,Primary,Autumn,Permanent,0,3.6,1,1,2,5,2,0.7496,1
W-00316,Agriculture,18-25,7-15yr,Day,26,Partial,Secondary,Summer,Contractor,4,4.0,5,1,1,10,2,0.7064,0
W-00317,Manufacturing,18-25,<1yr,Day,53,Full,Secondary,Winter,Temporary,16,2.3,8,2,3,5,3,0.97,1
W-00318,Construction,26-35,15+yr,Evening,56,Full,Vocational,Summer,Permanent,22,3.6,3,0,1,2,6,0.5325,0
W-00319,Construction,26-35,1-3yr,Evening,43,Full,Degree,Autumn,Permanent,9,5.3,9,2,3,12,1,0.8709,1
W-00320,Construction,46-55,3-7yr,Day,45,None,Degree,Autumn,Permanent,3,4.9,9,1,1,12,2,0.97,1
W-00321,Mining,36-45,<1yr,Night,53,Full,Vocational,Autumn,Temporary,11,5.1,4,0,0,2,5,0.97,1
W-00322,Agriculture,55+,<1yr,Day,51,None,Vocational,Summer,Agency,3,4.6,21,1,2,3,6,0.97,1
W-00323,Agriculture,36-45,<1yr,Day,45,Full,Vocational,Spring,Permanent,10,3.8,6,2,3,8,1,0.6368,1
W-00324,Construction,26-35,3-7yr,Rotating,44,Full,Secondary,Spring,Contractor,8,6.4,14,1,2,18,2,0.7896,1
W-00325,Chemical,36-45,3-7yr,Night,48,Partial,Secondary,Spring,Temporary,7,5.5,8,1,1,16,3,0.9118,1
W-00326,Agriculture,55+,<1yr,Night,46,Full,Vocational,Autumn,Permanent,41,1.9,11,0,0,17,5,0.6492,1
W-00327,Mining,36-45,1-3yr,Evening,47,None,Vocational,Autumn,Temporary,0,3.6,5,2,5,3,1,0.97,1
W-00328,Agriculture,46-55,7-15yr,Day,37,Full,Degree,Autumn,Contractor,27,4.8,7,0,0,7,1,0.2149,0
W-00329,Manufacturing,55+,<1yr,Evening,55,None,Vocational,Winter,Permanent,11,4.9,3,4,7,10,5,0.97,1
W-00330,Construction,18-25,1-3yr,Day,61,None,Vocational,Summer,Agency,0,5.9,4,2,4,23,9,0.97,1
W-00331,Manufacturing,36-45,3-7yr,Night,44,Partial,Secondary,Winter,Temporary,1,2.5,2,1,1,3,0,0.8298,1
W-00332,Transportation,46-55,7-15yr,Evening,39,Full,Vocational,Spring,Permanent,38,4.7,4,0,0,24,3,0.2591,0
W-00333,Construction,55+,1-3yr,Rotating,42,Full,Degree,Spring,Temporary,11,5.8,7,0,0,8,2,0.8685,1
W-00334,Construction,26-35,15+yr,Evening,42,Full,Vocational,Spring,Contractor,12,6.4,5,0,1,4,3,0.5868,1
W-00335,Construction,36-45,1-3yr,Day,59,None,Vocational,Autumn,Temporary,0,6.0,4,1,2,10,3,0.97,1
W-00336,Construction,36-45,3-7yr,Evening,41,Full,Degree,Winter,Temporary,28,4.7,15,1,2,17,2,0.6965,1
W-00337,Transportation,26-35,<1yr,Day,47,Full,Secondary,Winter,Permanent,9,3.1,4,0,0,41,3,0.4997,0
W-00338,Agriculture,36-45,7-15yr,Night,46,None,Degree,Summer,Permanent,13,3.6,16,1,1,4,2,0.7783,1
W-00339,Manufacturing,26-35,1-3yr,Evening,29,Full,Secondary,Spring,Permanent,9,5.9,12,2,3,9,3,0.7005,1
W-00340,Construction,26-35,3-7yr,Day,41,Full,Vocational,Spring,Permanent,11,5.6,13,0,0,19,4,0.6721,1
W-00341,Manufacturing,26-35,1-3yr,Rotating,48,Partial,Vocational,Winter,Temporary,31,4.2,5,0,0,7,1,0.7547,1
W-00342,Manufacturing,36-45,3-7yr,Rotating,61,None,Secondary,Spring,Permanent,7,3.5,2,1,3,9,3,0.8496,1
W-00343,Construction,26-35,7-15yr,Rotating,34,Full,Degree,Winter,Permanent,20,3.7,4,1,1,31,4,0.7313,1
W-00344,Manufacturing,36-45,7-15yr,Day,53,None,Secondary,Spring,Temporary,7,2.4,13,1,2,6,6,0.7318,0
W-00345,Manufacturing,26-35,1-3yr,Night,51,Full,Secondary,Spring,Permanent,8,3.4,32,0,0,27,6,0.6749,0
W-00346,Agriculture,18-25,3-7yr,Rotating,48,Partial,Secondary,Spring,Contractor,13,1.6,8,1,1,4,1,0.7494,0
W-00347,Agriculture,18-25,3-7yr,Evening,37,Full,Degree,Summer,Contractor,15,3.1,1,2,4,9,1,0.704,0
W-00348,Construction,26-35,<1yr,Day,55,Full,Secondary,Summer,Permanent,27,5.5,6,0,0,11,6,0.754,1
W-00349,Manufacturing,36-45,3-7yr,Night,52,Partial,Vocational,Spring,Permanent,53,3.2,17,1,2,25,4,0.629,1
W-00350,Agriculture,46-55,1-3yr,Rotating,48,Full,Degree,Winter,Permanent,17,4.3,4,1,2,45,0,0.6581,1
W-00351,Mining,18-25,3-7yr,Night,49,Full,Secondary,Spring,Permanent,10,6.7,6,1,2,20,4,0.97,1
W-00352,Transportation,18-25,7-15yr,Day,53,Full,Secondary,Winter,Permanent,29,1.6,15,1,2,8,4,0.387,0
W-00353,Agriculture,46-55,1-3yr,Day,39,Partial,Secondary,Autumn,Contractor,22,3.9,6,1,1,9,2,0.6111,1
W-00354,Construction,26-35,<1yr,Evening,57,Full,Vocational,Spring,Permanent,29,4.7,9,0,0,2,4,0.7851,1
W-00355,Construction,55+,1-3yr,Evening,63,Full,Secondary,Spring,Agency,11,4.2,4,0,1,10,6,0.9115,1
W-00356,Agriculture,36-45,15+yr,Night,47,Full,Vocational,Autumn,Contractor,12,3.0,0,0,1,36,2,0.4045,0
W-00357,Construction,26-35,7-15yr,Day,56,Full,Degree,Summer,Agency,23,5.8,4,0,2,16,3,0.5661,0
W-00358,Mining,26-35,<1yr,Day,41,Partial,Vocational,Summer,Permanent,6,4.0,0,0,1,17,2,0.8542,1
W-00359,Chemical,36-45,3-7yr,Day,36,Partial,Vocational,Autumn,Permanent,8,3.8,17,1,2,42,0,0.6556,0
W-00360,Mining,18-25,1-3yr,Day,41,Partial,Degree,Autumn,Agency,0,5.3,2,1,1,63,1,0.97,1
W-00361,Manufacturing,18-25,3-7yr,Evening,49,Full,Secondary,Autumn,Agency,32,4.2,8,1,1,22,5,0.6319,1
W-00362,Agriculture,18-25,3-7yr,Day,44,Partial,Vocational,Spring,Permanent,7,3.1,22,1,3,30,1,0.7244,1
W-00363,Manufacturing,46-55,15+yr,Night,53,Full,Secondary,Autumn,Temporary,33,2.5,19,1,2,3,8,0.5453,0
W-00364,Mining,36-45,1-3yr,Night,52,None,Vocational,Summer,Permanent,38,5.3,3,2,3,19,3,0.97,1
W-00365,Chemical,18-25,3-7yr,Day,42,Partial,Vocational,Spring,Agency,2,6.5,11,2,5,13,2,0.97,1
W-00366,Manufacturing,36-45,7-15yr,Rotating,39,Full,Secondary,Spring,Permanent,7,5.8,4,1,1,6,1,0.3855,0
W-00367,Chemical,26-35,7-15yr,Night,49,Full,Degree,Spring,Temporary,19,5.0,2,0,0,26,0,0.6711,1
W-00368,Chemical,36-45,3-7yr,Evening,34,Partial,Secondary,Autumn,Permanent,3,1.8,11,1,1,19,1,0.7216,0
W-00369,Construction,26-35,7-15yr,Rotating,49,Partial,Vocational,Summer,Permanent,6,6.2,21,0,1,7,4,0.7906,1
W-00370,Construction,36-45,1-3yr,Day,48,Full,Vocational,Spring,Temporary,6,3.9,5,1,1,7,3,0.7969,1
W-00371,Construction,55+,3-7yr,Day,27,Full,Vocational,Spring,Permanent,12,5.7,0,0,2,27,2,0.6175,0
W-00372,Construction,18-25,15+yr,Day,56,Partial,Primary,Spring,Temporary,42,3.5,6,1,1,23,4,0.789,1
W-00373,Construction,26-35,15+yr,Evening,43,Full,Vocational,Summer,Temporary,7,3.8,2,0,1,3,0,0.6317,0
W-00374,Agriculture,26-35,7-15yr,Evening,50,Full,Primary,Winter,Permanent,19,3.7,4,0,0,21,3,0.4443,0
W-00375,Construction,26-35,3-7yr,Evening,40,Full,Degree,Autumn,Contractor,15,5.7,7,0,0,6,3,0.642,1
W-00376,Manufacturing,26-35,7-15yr,Day,42,Full,Secondary,Winter,Permanent,28,1.0,2,0,0,17,1,0.1598,0
W-00377,Transportation,46-55,<1yr,Day,58,Full,Secondary,Summer,Permanent,18,1.9,1,2,3,4,6,0.6153,0
W-00378,Construction,46-55,<1yr,Day,35,Partial,Secondary,Spring,Contractor,0,6.2,7,2,5,12,3,0.97,1
W-00379,Transportation,26-35,7-15yr,Day,41,Full,Vocational,Winter,Permanent,19,2.0,7,2,3,18,1,0.4192,1
W-00380,Manufacturing,36-45,1-3yr,Night,50,Partial,Secondary,Autumn,Contractor,20,2.2,9,0,0,10,2,0.6857,0
W-00381,Construction,36-45,15+yr,Night,30,Partial,Secondary,Autumn,Contractor,15,4.7,13,0,1,31,1,0.7873,1
W-00382,Agriculture,36-45,3-7yr,Day,38,Full,Primary,Winter,Permanent,21,5.7,8,0,0,5,1,0.2839,1
W-00383,Agriculture,26-35,3-7yr,Day,52,None,Vocational,Autumn,Temporary,21,4.8,16,3,7,11,4,0.97,1
W-00384,Transportation,26-35,7-15yr,Day,35,None,Degree,Autumn,Agency,7,3.4,4,1,1,34,1,0.6553,1
W-00385,Agriculture,36-45,7-15yr,Night,51,Partial,Secondary,Autumn,Permanent,13,3.6,0,0,0,10,5,0.5078,1
W-00386,Transportation,26-35,3-7yr,Rotating,51,Partial,Secondary,Autumn,Permanent,9,3.8,4,0,2,16,5,0.6015,0
W-00387,Manufacturing,46-55,1-3yr,Day,50,Full,Primary,Autumn,Permanent,40,4.4,20,0,0,8,1,0.3743,0
W-00388,Construction,46-55,7-15yr,Night,41,None,Degree,Summer,Contractor,9,4.4,8,1,2,13,1,0.97,1
W-00389,Transportation,18-25,1-3yr,Rotating,50,None,Vocational,Winter,Temporary,0,2.0,4,2,3,2,0,0.97,1
W-00390,Transportation,18-25,1-3yr,Day,36,Partial,Degree,Winter,Permanent,22,2.7,5,2,4,16,4,0.6707,1
W-00391,Chemical,46-55,3-7yr,Rotating,46,Full,Vocational,Spring,Temporary,10,5.9,25,0,0,4,2,0.7198,1
W-00392,Manufacturing,36-45,<1yr,Evening,52,Partial,Degree,Autumn,Permanent,23,4.6,6,2,3,17,3,0.7916,1
W-00393,Manufacturing,46-55,15+yr,Rotating,42,Full,Degree,Winter,Permanent,8,3.1,5,0,0,7,3,0.3127,0
W-00394,Transportation,18-25,3-7yr,Evening,50,Full,Secondary,Spring,Permanent,8,2.1,5,2,5,7,0,0.6133,1
W-00395,Manufacturing,36-45,15+yr,Day,45,Partial,Vocational,Spring,Permanent,8,4.5,8,1,3,10,1,0.438,0
W-00396,Chemical,36-45,1-3yr,Rotating,55,None,Vocational,Autumn,Permanent,1,4.4,0,2,3,15,3,0.97,1
W-00397,Transportation,46-55,15+yr,Day,30,Full,Primary,Spring,Contractor,42,4.2,0,1,1,14,1,0.2512,0
W-00398,Manufacturing,18-25,1-3yr,Rotating,58,Full,Vocational,Winter,Permanent,21,3.5,35,3,5,52,5,0.8747,1
W-00399,Transportation,26-35,<1yr,Day,31,Full,Degree,Winter,Agency,14,3.7,5,0,0,7,2,0.5532,0
W-00400,Transportation,26-35,<1yr,Night,40,None,Degree,Autumn,Permanent,37,2.2,5,2,4,11,1,0.97,1
W-00401,Construction,46-55,3-7yr,Day,55,Partial,Degree,Winter,Agency,34,7.0,4,0,3,12,4,0.8396,1
W-00402,Chemical,55+,<1yr,Rotating,48,Partial,Degree,Autumn,Permanent,2,3.5,3,0,3,3,1,0.97,1
W-00403,Mining,55+,3-7yr,Day,42,Full,Vocational,Spring,Agency,9,6.6,12,1,2,82,1,0.8112,1
W-00404,Transportation,55+,1-3yr,Day,53,Full,Secondary,Spring,Contractor,25,1.9,8,1,3,55,5,0.3624,0
W-00405,Manufacturing,18-25,1-3yr,Evening,44,Full,Vocational,Winter,Temporary,12,5.1,7,2,3,13,5,0.84,0
W-00406,Transportation,18-25,3-7yr,Rotating,41,Full,Vocational,Autumn,Contractor,7,1.5,5,1,2,5,0,0.5006,1
W-00407,Manufacturing,18-25,1-3yr,Day,55,Partial,Secondary,Summer,Agency,30,5.7,3,1,1,15,3,0.9077,1
W-00408,Construction,26-35,7-15yr,Day,48,Full,Vocational,Winter,Agency,22,7.3,13,1,1,5,2,0.7124,0
W-00409,Chemical,46-55,3-7yr,Evening,35,Full,Vocational,Spring,Permanent,11,5.9,13,0,1,2,2,0.5476,0
W-00410,Construction,46-55,15+yr,Day,39,Partial,Degree,Summer,Temporary,52,6.1,5,0,1,10,0,0.6411,1
W-00411,Manufacturing,26-35,3-7yr,Night,41,Full,Secondary,Summer,Permanent,17,4.3,12,0,1,13,3,0.6036,1
W-00412,Chemical,36-45,15+yr,Day,36,Full,Degree,Spring,Permanent,14,4.1,22,0,0,11,0,0.4737,0
W-00413,Chemical,46-55,3-7yr,Night,48,Full,Secondary,Autumn,Temporary,14,4.2,1,0,0,6,3,0.6722,1
W-00414,Mining,36-45,15+yr,Evening,45,Partial,Vocational,Winter,Temporary,5,6.4,7,2,3,16,1,0.97,1
W-00415,Agriculture,18-25,<1yr,Day,49,Full,Primary,Autumn,Contractor,10,5.4,13,2,6,9,1,0.8923,1
W-00416,Manufacturing,26-35,7-15yr,Evening,50,Full,Vocational,Summer,Permanent,48,4.4,7,3,5,22,1,0.5701,1
W-00417,Manufacturing,26-35,7-15yr,Night,56,Partial,Secondary,Autumn,Temporary,24,1.5,0,1,2,17,5,0.6369,1
W-00418,Manufacturing,36-45,<1yr,Evening,54,Partial,Secondary,Winter,Agency,3,4.4,2,0,0,56,5,0.9016,0
W-00419,Agriculture,26-35,3-7yr,Day,49,Full,Degree,Summer,Permanent,37,3.2,25,0,0,10,2,0.4272,0
W-00420,Transportation,18-25,7-15yr,Day,48,Full,Degree,Summer,Permanent,7,3.9,7,1,2,11,0,0.4634,1
W-00421,Transportation,55+,3-7yr,Night,57,None,Vocational,Autumn,Permanent,0,2.3,11,2,3,17,6,0.97,1
W-00422,Transportation,36-45,<1yr,Day,49,Full,Secondary,Autumn,Permanent,35,4.1,5,0,0,18,2,0.39,0
W-00423,Construction,36-45,7-15yr,Rotating,41,Partial,Vocational,Summer,Permanent,0,6.1,7,2,3,17,0,0.9646,1
W-00424,Manufacturing,55+,<1yr,Evening,34,None,Secondary,Winter,Permanent,27,3.4,1,1,2,13,4,0.8223,1
W-00425,Construction,18-25,7-15yr,Day,37,Full,Vocational,Summer,Contractor,11,3.9,5,2,5,15,0,0.7535,1
